"anime_id","name","type","episodes","rating","members"
31517,"Ninja-tai Gatchaman ZIP!","TV",475,5.5,146
21491,"Ninjaman Ippei","TV",13,6.56,75
9455,"Ninpen Manmaru","TV",30,6.41,134
30965,"Ninpuu Kamui Gaiden: Tsukihigai no Maki","Movie",1,5.83,76
28581,"Nintama Rantarou no Jishin Youjin Hi no Youjin","OVA",1,6.29,70
28583,"Nintama Rantarou no Shouboutai","OVA",1,7,74
32773,"Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next","Special",2,5.75,67
31033,"Nintama Rantarou: Dokutake Onsen no Dan","Special",1,6.07,91
31034,"Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan","Special",1,6.67,104
22999,"Nippon Tanjou","TV",5,5.4,62
29900,"Nobara","Movie",1,4.59,70
8777,"Nobara no Julie","TV",13,5.96,190
28547,"Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja","OVA",1,6.25,55
28545,"Nobunaga-kun no Minna de Yakusoku Hi no Youjin","OVA",1,5.67,51
9303,"Noel no Fushigi na Bouken","Movie",1,5.38,133
26265,"Nogiku no Haka","OVA",1,6.8,58
17601,"Non-tan to Issho","TV",263,6.84,95
7495,"Nonki na Tou-san Ryuuguu Mairi","Movie",1,5.5,105
18573,"Noobow","TV",26,6.25,64
18575,"Noobow: Kieta Medal","OVA",1,5.8,57
18577,"Noobow: Na Kokoro","ONA",52,5.6,60
8205,"Norabbits&#039; Minutes","Movie",5,6.13,102
23013,"Norakuro","TV",26,6,94
30305,"Norakuro Compilation OVA","OVA",1,5.5,56
30019,"Norakuro Ittouhei","Movie",1,4.44,97
30018,"Norakuro Nitouhei","Movie",1,4.65,102
16393,"Norakuro-kun","TV",50,7.17,114
3514,"Noramimi","TV",12,6.9,406
5089,"Noramimi 2","TV",13,6.48,156
24773,"Norasco","ONA",NA,4.75,93
31019,"Norasco (TV)","TV",43,5.8,112
31020,"Norasco: Cinema Point Card-hen","Movie",10,6.86,57
33174,"Nori P-chan","OVA",1,4.1,35
32904,"Norimono Atsumare: Hit Song-shuu","OVA",6,4.17,51
20799,"Norman the Snowman: Kita no Kuni no Aurora (Kari)","Movie",1,7.67,98
28689,"Noroma na Jiji","Movie",1,6.67,51
7836,"Notari Matsutarou","OVA",10,5.59,270
29740,"Notteke Explet&#039;s","TV",26,5.33,38
32633,"Nowisee","Music",24,7.64,560
33283,"Nude Batter Tetsuo","ONA",1,3.83,106
22585,"Nukko.","TV",NA,6.4,113
21019,"Nunbori","TV",26,6.17,60
22849,"Nyamen","TV",12,5.62,414
31166,"Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou","Special",1,5.35,127
33176,"Nyancos: Hello! Our Brilliant Future","OVA",1,3.36,60
33422,"Nyancos: Hello! Our Brilliant Future Digest","Special",1,2.91,40
24845,"Nyanfuru","TV",NA,5.54,159
9810,"Nyani ga Nyandaa Nyandaa Kamen","TV",83,6.75,169
24403,"Nyanpuku Nyaruma","TV",NA,4,176
19305,"Nyuru Nyuru!! Kakusen-kun","TV",25,5.44,280
30144,"Nyuru Nyuru!! Kakusen-kun 2nd Season","TV",13,5.1,152
16970,"Nyuuin Bokki Monogatari: Odaijini!","OVA",2,6.53,129
32166,"Obaachan no Takaramono","Music",1,4.5,39
26033,"Obake Entotsu no Uta","Movie",1,6,76
26317,"Obake Nagaya","OVA",1,8.33,42
22991,"Obake no Q-Tarou: Susume! 1/100 Daisakusen","Movie",1,6.6,61
22993,"Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen","Movie",1,5.6,59
27573,"Obasuteyama","Movie",1,7,57
28101,"Obatalian","Special",1,4.75,63
20075,"Obocchama-kun","TV",164,6.47,85
34358,"Ocha-ken: Hotto Monogatari","TV",13,6.67,29
34363,"Ocha-ken: Ryokutto Monogatari","TV",13,8,20
28143,"Ochou Fujin no Gensou","Movie",1,4.24,156
9070,"Oden-kun","TV",156,7.36,118
18469,"Odoriko Clinoppe","TV",26,5.75,99
14181,"Oedo wa Nemurenai!","OVA",1,6.22,173
31575,"Offside","OVA",1,5.5,83
19921,"Ogami Matsugorou","OVA",1,6.08,90
7575,"Oh! Family","TV",26,6.17,201
25139,"Oh! My Konbu","TV",22,6.38,70
18815,"Oh! Super Milk-chan Special","Special",1,5.93,178
19897,"Ohayo! Spank (Movie)","Movie",1,6.57,97
34234,"Ohayou! Kokekkou-san","TV",NA,2.75,61
8415,"Oi! Ryouma","TV",39,6.48,176
16530,"Ojamanga Yamada-kun","TV",103,7.77,250
16730,"Ojamanga Yamada-kun (Movie)","Movie",1,7.09,142
16480,"Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie","Movie",1,5,94
30942,"Ojarumaru: Chitchai Mono no Ookina Chikara","OVA",1,5.17,47
16482,"Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken","Special",1,5.64,78
31672,"Ojarumaru: Wasureta Mori no Hinata","Special",1,3.67,51
13091,"Ojiichan ga Kaizoku Datta Koro","Movie",1,4.41,128
31971,"Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!","OVA",1,5.5,46
30980,"Ojiichan no Hanabi","OVA",1,8,40
32229,"Ojiichan no Komoriuta","Music",1,4.78,37
30997,"Ojiichan no Tomato","OVA",1,6.5,37
30943,"Ojiichan wa Boku no Hero","OVA",1,8.4,101
23865,"Ojisan Kaizou Kouza","Movie",1,6.43,60
26145,"Okaachan Gomen ne","Movie",1,9,47
26155,"Okaasan no Ki","OVA",1,5,42
30978,"Okaasan no Yasashii te","OVA",1,8,38
26315,"Okaasan, Nakanaide","OVA",1,8,49
10353,"Okama Hakusho","OVA",3,5.67,183
19069,"Okane wa Mawaru: Kurashi to Kinyuu","OVA",1,5.31,92
8799,"Okawari-Boy Starzan S","TV",34,6.9,128
4220,"Okon Joururi","Movie",1,6.06,177
30158,"Okore!! Nonkuro","Special",1,3.93,52
26143,"Okori Jizou","Movie",1,8.33,52
32472,"Okoru yo!","Music",1,5,37
22275,"OL Kaizou Kouza","OVA",1,6.07,107
17624,"Omakase Scrappers","TV",39,6.89,81
29846,"Omakase! Miracle Cat-dan","TV",32,5.25,240
26197,"Omedetou Jesus-sama","OVA",1,5.67,68
33888,"Omoi Au Christmas 2011","Special",3,4.67,35
2742,"Omoikkiri Kagaku Adventure Sou Nanda!","TV",26,5.68,195
33343,"Omusubi Kororin","Movie",1,3.33,41
8229,"on-chan, Yume Power Daibouken!","Special",1,5.4,98
31057,"Onaka Hime","ONA",3,4.5,175
7531,"Onbu Obake","Movie",1,6.08,97
32763,"One and Three Four","Music",1,4.51,89
14947,"Onegai My Melody: Yuu &amp; Ai","Movie",1,5.73,271
29435,"Ongaku Sekai Ryokou","TV",NA,2.67,45
29403,"Oni Keibu Anpan","Special",2,5.75,40
21163,"Oni no Ko to Yuki Usagi","Movie",1,6.21,131
29795,"Onigakure Yama no Soba no Hana","Movie",1,5.81,91
28115,"Onigara","OVA",1,6.4,64
22541,"Oniku Daisuki! Zeushi-kun","TV",12,4.98,150
28185,"Oniku Daisuki! Zeushi-kun 2nd Season","ONA",6,5.05,92
32666,"Oniku Daisuki! Zeushi-kun: Suteki na Hamburger","ONA",1,4.31,63
23819,"Onimaru: Senjou ni Kakeru Itsutsu no Seishun","OVA",1,5.25,76
20085,"Only You: Viva! Cabaret Club","TV",15,6.8,75
32225,"Onpu","Movie",1,5.1,43
29275,"Ooedo Torimonochou: Nezumi Kozou","OVA",1,8,41
28113,"Ooi! Adacchii!","OVA",1,7.5,53
29888,"Ooi! Hanimaru","Music",1,3.84,77
17521,"Ookami Shounen Ken","TV",86,5.65,164
23007,"Ookami Shounen Ken (Movie)","Movie",1,4,73
23009,"Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou","Movie",1,6.57,85
23645,"Ookami to Nanahiki no Ko Yagi","OVA",1,6.8,60
21539,"Oraa Guzura Dado","TV",52,6.63,87
29053,"Orangutan","Music",1,4.16,98
9338,"Ore no Sora Keiji-hen","OVA",2,6,131
19831,"Ore wa Chokkaku","TV",36,7.13,102
25809,"Ore-tachi Ijiwaru Kei","TV",14,5.71,101
27389,"Ore-tachi, Tomodachi!","OVA",1,6.25,53
8999,"Origami Warriors","TV",52,7.15,143
30065,"Osamishi Tani no Wakare Uta","Movie",1,3.95,102
22567,"Osaru no Monkichi no Kin no Ono Gin no Ono","OVA",1,5.05,81
23267,"Osaru no Tairyou","Movie",1,4.36,111
3362,"Oshare Majo Love and Berry: Shiawase no Mahou","Movie",1,5.83,398
9866,"Oshin","Movie",1,7.96,221
29796,"Oshizuka ni","Movie",1,4.08,94
33154,"Osiris no Tenbin: Season 2","ONA",11,6.08,250
32087,"Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu","Special",1,6.29,193
32088,"Osomatsu-kun: Iyami wa Hitori Kaze no Naka","OVA",1,6.4,191
19879,"Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!","Movie",1,6.52,224
34238,"Osomatsu-san: Ouma de Kobanashi","Special",1,7.55,2525
20023,"Otanoshimi Anime Gekijou","TV",26,6.83,62
30025,"Otenki Boys","TV",30,6.33,39
23181,"Otogi Banashi: Bunbuku Chagama","Movie",1,6.33,85
14213,"Otogi Manga Calendar","TV",312,6.11,146
17675,"Otogi no Sekai Ryokou","Movie",1,5.5,67
23011,"Otoko Doahou! Koushien","TV",156,6.6,86
17467,"Otoko Ippiki Gaki Daishou","TV",156,7.2,158
29635,"Otoko to Onna to Inu","Movie",1,4.4,109
19559,"Otoko wa Tsurai yo: Torajirou Wasurenagusa","Special",1,5.78,78
17903,"Otokogi","OVA",3,5.83,88
33414,"Otona no Ikkyuu-san","Special",3,5,67
32073,"Otoshidama","Music",1,4,39
23515,"Otsuki-sama to Oujo","OVA",1,6.2,68
29922,"Ou-sama Ninatta Kitsune","Movie",1,4.16,74
7106,"Ougon Senshi Gold Lightan","TV",52,6.57,287
29399,"Ousama Monogatari","TV",NA,5.6,101
7526,"Ousama no Shippo","Movie",1,5.64,107
30905,"Owanko","ONA",7,5.17,65
28089,"Oyo Neko Bunyan","TV",31,6,51
33175,"Oyone to Mattsan: Ai no Uta","OVA",1,5.71,39
30932,"Oz no Mahoutsukai no Koutsuu Anzen no Tabi","OVA",1,8.33,36
33618,"Ozmafia!! Special","Special",1,4.35,574
20185,"Pa-Pa-Pa the ★ Movie: Perman","Movie",1,6.73,111
29611,"Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!","Movie",1,6.75,77
13165,"Paboo &amp; Mojies","TV",52,4,113
28595,"Pac-World","TV",52,5.47,212
7960,"Pachislo Kizoku Gin","TV",23,6.44,223
33238,"Padak Padak","Movie",1,6.5,62
13463,"Panda no Taputapu","TV",NA,6.55,131
29487,"Paniponi","TV",NA,4.75,55
32842,"Panpaka Pants","TV",NA,4.17,67
29832,"Panpaka Pants Movie: Bananan Oukoku no Hihou","Movie",1,6.17,70
30417,"Panpaka Pants O-New!","TV",26,3.6,131
33002,"Panpaka Pants W-O-New!","TV",NA,4.5,85
10953,"Pants Pankurou","TV",85,6.38,71
28073,"Papa Mama Bye Bye","Movie",1,6,56
26133,"Paper Cranes Story: Kenta to Maiko","OVA",1,8,47
30403,"Paper Film","Movie",1,3.33,102
29727,"Paradise","Movie",1,7.88,141
3879,"Paris no Isabelle","TV",13,6.19,216
29459,"Pata Pata Mama","Music",1,3.93,85
22591,"Patalliro Saiyuuki! Special","Special",1,5.75,183
6018,"Patchin shite! Obaachan","Movie",1,6.83,112
24121,"Patta Potta Monta","TV",26,5.6,56
22609,"Patty &amp; Jimmy no Kimikoso Superstar","OVA",1,3.82,72
33122,"Pâtisserie no Monster","ONA",4,4.61,100
33310,"Peach Command Shin Momotarou Densetsu","TV",24,6.6,44
12359,"Pecola","TV",26,5.35,147
33913,"Peeban","OVA",6,4.75,30
19849,"Peeping Life 5.0ch","OVA",10,4.75,207
27399,"Peeping Life Movie: We Are The Hero","OVA",1,5.1,127
29729,"Peeping Life x IODATA: Quiz!! Input Output","ONA",8,3.72,117
32143,"Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro","OVA",10,4,93
32147,"Peeping Life x Kids Station","Special",3,4.08,77
33789,"Peeping Life x Sanyo","ONA",4,4.73,101
22675,"Peeping Life: Gekijou Original-ban","Movie",5,4.67,161
22631,"Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland","OVA",10,4.88,135
22635,"Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA","ONA",4,4.12,120
22633,"Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials","Special",2,3.94,115
17359,"Peeping Life: The Perfect Explosion","OVA",10,5.19,211
25941,"Peeping Life: The Perfect Explosion Specials","Special",3,4.35,107
32145,"Peeping Life: The Perfect Extension Specials","Special",2,5.7,75
32146,"Peeping Life: TV Asahi Josei Announcer Collab","Special",1,4.67,83
8324,"Pelican Road Club Culture","OVA",1,6.35,161
7709,"Peng You Town","Special",1,5.24,149
4331,"Penguin no Mondai","TV",100,6.7,377
10856,"Penguin no Mondai DX?","TV",52,6.27,98
10855,"Penguin no Mondai Max","TV",50,6.88,101
6063,"Penguin no Mondai Movie","Movie",1,4.7,110
16434,"Penguin&#039;s Memory: Shiawase Monogatari","Movie",1,7.32,189
34156,"PePePePengiin","TV",NA,7.24,217
32736,"Pepsi Nex x 009 Re:Cyborg","Movie",3,5.27,135
29613,"Perman: Birdman ga Yatte Kita!!","Movie",1,5.89,77
30646,"Perman: Copy World no Nazo","Special",1,5.29,73
16458,"Perrine Monogatari Movie","Movie",1,6.69,126
16460,"Perrine Monogatari Specials","Special",2,6.53,111
29177,"Persia no Komoriuta: Watashi no Hana","Music",1,3.63,87
23739,"Peter Pan no Bouken Specials","Special",2,5.71,128
32660,"Petit Petit Muse","TV",26,8.14,78
29953,"Phantasm","Movie",1,3.59,74
10466,"Phantom Yuusha Densetsu","OVA",1,5.44,176
3458,"Pi Po Pa Po Patrol-kun","TV",65,6.05,153
23177,"Piano Specials","Special",4,5.33,194
21981,"Pic-lele","TV",NA,6.33,59
15897,"Picchipichi Shizuku-chan","TV",52,6.83,102
31464,"Pichiko Dakyuubu","TV",29,5,39
31465,"Pichiko Dakyuubu USA-hen","Special",3,4.92,41
30386,"Pikaia!","TV",13,5.8,483
31078,"PikkaPika Summer","TV",31,5.67,96
20005,"Pinch to Punch","TV",156,5.71,66
17423,"Pink Lady Monogatari: Eikou no Tenshi-tachi","TV",33,6.33,111
25601,"Pink Lady Monogatari: Eikou no Tenshitachi Recaps","Special",2,7.33,54
29393,"Pinky Monkey no Umareta Hi","ONA",1,4.4,70
29397,"Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day","ONA",1,4.12,82
29391,"Pinky Wakuwaku Tabi Stroll","ONA",7,3.59,87
19909,"Pipi Tobenai Hotaru","Movie",1,5.2,74
5018,"Piroppo","TV",23,5.06,251
34235,"Pittanko! Nekozakana","TV",NA,5.67,64
31642,"Pittanko! Taiyou-sensei to Pittanko","Special",1,6.25,34
30200,"Piyo no Ongaeshi","Music",1,5,47
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Movie",1,6.73,151
34476,"Platonic Chain: Ansatsu Jikkouchuu","Special",1,1.67,51
3769,"Play Ball 2nd","TV",13,6.56,198
29898,"Plus 50000-nen","Movie",1,5.08,72
22493,"Pochacco no Jack to Mame no Ki","OVA",1,5.96,93
22623,"Pochacco no Ninjin Hata wa Oosawagi","OVA",1,6.35,76
22617,"Pochacco no Wakuwaku Birthday","OVA",1,6,74
17613,"Poka Poka Mori no Rascal","TV",52,5.22,93
32621,"Pokopon no Yukai na Saiyuuki","Movie",1,5.57,35
22577,"Pom Pom Purin no Kitakaze to Taiyou","OVA",1,5.56,74
22569,"Pom Pom Purin no Usagi to Kame","OVA",1,4.31,78
31667,"Ponkotsu Quest: Maou to Haken no Mamono-tachi","ONA",NA,3,48
31647,"Ponkotsuland Saga","ONA",1,3.41,140
23089,"Ponsuke no Haru","Movie",1,6.33,62
7527,"Ponsuke no Udekurabe","Movie",1,6.4,91
13103,"Ponta to Ensoku","OVA",1,6.4,185
30360,"Poppen-sensei to Kaerazu no Numa","Special",1,4.45,56
23633,"Poppoya-san: Nonki Ekichou","Movie",1,7.57,74
23635,"Poppoya-san: Nonki Kikanshi","Movie",1,7.14,67
2093,"Pops","OVA",1,5.9,171
29925,"Poron Guitar","Movie",1,4.37,78
27451,"Porong Porong Pororo 2","TV",52,5.57,62
27455,"Porong Porong Pororo 3","TV",52,5.42,60
27457,"Porong Porong Pororo 4","TV",26,5.25,65
27459,"Porong Porong Pororo 5","TV",26,5.63,66
6524,"Pororo Daemoheom","Special",1,5.44,88
27463,"Pororo Geugjangpan Super Sseolmae Daemoheom","Movie",1,4.14,58
27465,"Pororo Hanguk-e Wass-eoyo","ONA",1,4.55,64
27461,"Pororo&#039;s English Show","TV",13,5.31,53
27453,"Pororo-wa Noraehaeyo","TV",14,5.36,55
22593,"Potecco Babies (2011)","ONA",12,4.85,118
8670,"Pozzie","Special",17,6.73,82
30765,"Present","OVA",1,5.5,45
34118,"Pride","ONA",1,4.89,35
24811,"Prison Bear","ONA",1,3.39,92
25983,"Private Eye Dol","Special",3,5.91,73
17313,"Pro Golfer Saru","Special",1,6.2,74
16650,"Pro Golfer Saru (1985)","TV",143,6.77,108
17321,"Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!","Movie",1,4.5,73
17317,"Pro Golfer Saru: Super Golf World e no Chousen!!","Movie",1,5.6,61
18339,"Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou","Movie",1,4.5,58
18341,"Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2","Movie",1,4.75,58
32385,"Project HAL","ONA",3,5.96,201
32148,"PS3® no Tsukai Kata: feat.Peeping Life","OVA",6,5.08,93
29377,"Pulsar","Movie",1,5.08,73
34406,"Punpun Polka","Music",1,4.36,24
9426,"Pururun! Shizuku-chan","TV",51,5.9,148
9533,"Pururun! Shizuku-chan Aha","TV",51,5.86,102
9542,"Puttsun Make Love","OVA",6,5.94,142
10459,"Puu-Neko","TV",11,5.49,496
11589,"Puu-Neko Shougekijou","TV",11,5.79,184
19009,"Puyo Puyo: Madou Monogatari","OVA",1,6.8,151
15873,"Pyun Pyun Maru","TV",26,7.13,94
5240,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu","Movie",1,7.03,405
23889,"Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi","OVA",3,6.8,122
30095,"Qi Cai Lao Fu Zi","Movie",1,6.78,82
29910,"Qin Shiming Yue 3D: Dianying Longteng Wanli","Movie",1,6.91,254
33278,"Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi","ONA",1,5.81,107
33258,"Qin Shiming Yue Zhi: Guoqing Tebie Pian","ONA",1,3.69,96
29936,"Qin Shiming Yue Zhi: Junlin Tianxia","ONA",NA,7.46,208
29937,"Qin Shiming Yue Zhi: Luosheng Tangxia","ONA",1,6.05,131
29935,"Qin Shiming Yue Zhi: Tian Xing Jiu Ge","ONA",3,7.07,194
15905,"Qin Shiming Yue Zhi: Wanli Changcheng","TV",37,8.43,273
33761,"Qui Shui Yi Yun","ONA",12,7.25,83
29483,"Rainbow no Anime Bako","Special",1,3.86,56
33630,"Rainbow Sea","TV",26,7.2,67
9438,"Rainbow Sentai Robin","TV",48,6.22,233
32219,"Raldessia Chronicles","ONA",1,5.03,81
16526,"Ranpou","TV",21,6.67,103
17721,"Rennyo Monogatari","Movie",1,7.8,129
7473,"Rennyo to Sono Haha","Movie",1,6.21,132
10607,"Rerere no Tensai Bakabon","TV",24,6.64,182
29477,"Rescue YoYo","Special",1,3.26,67
19467,"Revbahaf Wang-gug Jaegeon-soelgi","TV",26,6.13,241
32768,"Revenge of Green Mutant","Music",1,3.85,69
3372,"RGB Adventure","TV",6,5.21,109
14249,"Ribbon no Kishi (1999)","Movie",1,5.86,178
22241,"Ribbon no Kishi Pilot","Special",1,5.36,139
13459,"Ribbon-chan","TV",24,4.83,93
32851,"Riding the Storm","Music",1,3.49,67
22391,"Ring Ring Boy","Movie",1,4.4,69
29797,"Risu no Panache","Movie",1,4.92,83
6195,"Rita to Nantoka","TV",26,6,269
3073,"Robby to Kerobby","TV",52,6,94
9536,"Robin-kun to 100 nin no Otomodachi","ONA",13,5.22,163
15069,"Robin-kun to 100 nin no Otomodachi Season 2","TV",13,5.17,73
31302,"Robo to Shoujo (Kari): Oshirase Gekijou (Kari)","ONA",5,3.81,127
31898,"Robocar Poli","TV",26,4.85,51
32221,"Robocar Poli 2","TV",26,5.45,45
4547,"RoboDz","TV",26,5,125
20147,"Robokko Beeton","TV",50,6.17,71
16620,"Robot King","Movie",1,4.67,90
29375,"Robot Pulta","TV",40,5,45
16566,"Robot Taekwon V 3tan! Sujung Teukgongdae","Movie",1,4.81,86
16490,"Robot Taekwon V wa Hwanggeum Nalgae","Movie",1,4.93,91
16562,"Robot Taekwon V: Wooju Jakjeon","Movie",1,4.88,88
19875,"Robotan","TV",104,6.54,108
14781,"Roboteuwang Sseonsyakeu","Movie",1,2.49,121
33237,"Romangeun Eobsda","Movie",1,6,53
20003,"Roppou Yabure-kun","TV",110,6.75,64
7211,"Rose O&#039;Neill Kewpie","TV",26,6.4,133
25623,"Rouge: Lady&#039;s Comic Video","OVA",2,7.33,144
9061,"RPG Densetsu Hepoi","TV",50,6.89,158
31373,"Rudolf to Ippaiattena","Movie",1,7.63,405
33710,"Run &amp; Roll","Movie",1,3.67,84
10653,"Running Boy: Star Soldier no Himitsu","Movie",1,5.64,96
33535,"Runningman","ONA",1,4.7,48
9212,"Ruri-iro Princess","OVA",2,5.61,179
8567,"Rusuban","Movie",1,4.5,78
30138,"Rusuden Hour: Sodan Brothers","TV",25,7.67,51
33078,"Ryoku Tama Shinshi","Movie",1,6,33
30204,"Ryoukan-san","Movie",1,5.4,55
31547,"Ryouma 30 Seconds","TV",5,8.8,54
8685,"Ryuuichi Manga Gekijou Onbu Obake","TV",52,5.59,102
32559,"Ryuuzou to Shichinin no Kobun-tachi x Frogman","ONA",5,4.29,41
4940,"Sabaku no Kaizoku! Captain Kuppa","TV",26,7.16,212
23707,"Sabaku no Kuni no Oujosama","OVA",1,6.4,65
17427,"Sabaku no Takara no Shiro","OVA",1,5,69
5997,"Sabu to Ichi Torimono Hikae","TV",52,7.1,494
33239,"Saenggakboda Markeun","Movie",1,7.5,410
32397,"Sagaken wo Meguru Animation","Movie",2,6.24,535
29471,"Saikin Ponta","TV",12,6,62
4574,"Saikyou Robot Daioja","TV",50,6.64,219
8561,"Saint Elmo: Hikari no Raihousha","Special",1,6.25,152
23593,"Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!","OVA",1,6,62
33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen","ONA",25,6,31
33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials","Special",4,4,26
25915,"Sakura Capusule","OVA",1,6.07,282
3869,"Sakura Momoko Gekijou: Coji-Coji","TV",100,6.65,186
15393,"Sakura no Ondo","Movie",1,6.38,1498
29798,"Sakura Yori Ai wo Nosete","Movie",1,4.15,96
5810,"Sakuran Boy DT","TV",11,5.93,254
13365,"Samchongsa: Time Machine 001","Movie",1,4.3,94
29637,"Samurai","Movie",1,3.58,111
9993,"Samuraider: Nazo no Tenkousei","OVA",1,5.82,212
29559,"San-biki no Koguma-san","Movie",1,3.63,80
21483,"Sanchoume no Yuuhi","TV",27,7.33,72
10077,"Sango no Umi to Ouji","OVA",1,6.16,132
22973,"Sangokushi","Special",1,7.86,68
7696,"Sangokushi Daiichibu Eiyuu-tachi no Yoake","Movie",1,7.2,124
7697,"Sangokushi Dainibu Choukou Moyu","Movie",1,7.03,177
7698,"Sangokushi Daisanbu Harukanaru Taichi","Movie",1,7.07,150
8678,"Sangokushi II: Amakakeru Otoko-tachi","Special",1,7.43,197
29547,"Sanrio Christmas Fantasia","OVA",1,6.86,55
29545,"Santa Claus Tsukamaeta!","OVA",1,5.75,42
22627,"Santa-san to Tonakai Kuppi","OVA",1,5.64,71
34191,"Santa-san wa Dai Isogashi","OVA",1,9,25
30378,"Sanzoku Diary","OVA",1,5.38,187
29675,"Sarasoujuu no Hana no Iro","Movie",1,3.8,97
31052,"Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle","Movie",1,5.33,77
22399,"Saru Kani Gassen","OVA",1,5.23,62
33860,"Saru Kani Gassen (Yokoku)","ONA",1,2.84,38
23867,"Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san","OVA",1,5.25,49
28561,"Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen","OVA",1,8.25,40
27681,"Sasurai-kun","TV",13,6,57
33824,"Satoukibibatake","OVA",1,8.5,21
32734,"Satto Anshin, SAT x Peeping Life","ONA",3,4.07,66
28017,"Sayanora Kaba-kun","Movie",1,5.75,47
29733,"Sayonara, Midori ga ike: Tobe! Tako Glider!!","OVA",1,6.8,54
28615,"Sazae-san: Dawn to Ikka de Hawaii Ryokou","Special",1,6.14,107
4684,"Scarecrowman","TV",26,7.13,160
27961,"Science Anime: Choudendou Monogatari","Special",1,8,42
33318,"Scripta Volant","Movie",1,6.27,22
10850,"Seibu Tetsudou Ekiin Tako-chan","ONA",12,4.12,99
16245,"Seikimatsu Leader Gaiden Takeshi!","Special",1,6.14,94
33163,"Seishain Cyborg 003","ONA",2,4.39,155
28693,"Seisho Gensou Fu: Adam to Eve","Movie",1,6,61
32897,"Seishun Anime Zenshuu Specials","Special",2,5,50
10045,"Seishun Fuufu Monogatari: Koiko no Mainichi","OVA",2,6.22,162
29744,"Seishun Midnight Runners: Shiosai","Music",1,4.63,82
17835,"Seito Shokun! Kokoro ni Midori no Neckerchief wo","Special",1,6.41,116
7216,"Sekai Douwa Anime Zenshuu","OVA",10,5.66,161
7398,"Sekai Meisaku Douwa","OVA",20,6.49,207
30028,"Sekai Meisaku Douwa Series","TV",4,6.71,103
10241,"Sekai Monoshiri Ryoko","TV",1006,5.92,153
25607,"Sekai no Fushigi Tanken Series","TV",10,6.2,50
22523,"Sekai no Hikari: Shinran Shounin","OVA",6,5.75,53
27379,"Sekai no Ouja: King Kong Taikai","Special",1,6,57
19167,"Senbon Matsubara","Movie",1,6.31,89
16788,"Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman","OVA",3,4.93,113
10820,"Sengoku Majin Goushougun (Movie)","Movie",1,6.48,198
8955,"Senjutsu Choukoukaku Orion","Special",1,5.47,244
20797,"Sennen no Yakusoku","OVA",1,4.75,65
8041,"Sennin Buraku","TV",23,5.76,213
32583,"Sense Honma ni Honma","Music",1,4.18,67
25035,"Sensou ga Owatta Natsu ni 1945 Karafuto","Movie",1,7.5,56
29647,"Sensuikan Cassiopeia","Movie",1,3.35,85
25329,"Sensuikan ni Koi wo Shita Kujira no Hanashi","Movie",1,5.25,86
2096,"Sequence","OVA",1,5.64,152
28887,"Setsuzoku Muyou","TV",26,4.5,93
32627,"Shaka no Shougai","Movie",1,9,31
15961,"Shakotan★Boogie","OVA",4,7.6,169
30097,"Shan T Lao Fu Zi","Movie",1,6.52,77
33906,"Shangri-La (Music)","Music",1,3.54,55
27811,"Shaolin Wuzang","TV",26,7.19,151
31264,"Shashinki","Movie",1,3.26,86
31265,"Shashinki 87","Movie",1,3.41,85
25979,"Sheep in the Island","Special",2,5.09,67
